aX,aY,aZ,gX,gY,gZ
-0.257568,0.098145,-0.979492,-66.528320,5.676269,-65.002441
-0.266602,0.087158,-0.950439,-74.340820,8.483887,-66.040039
-0.291260,0.118530,-1.021973,-87.524406,20.202635,-80.444328
-0.312866,-0.105347,-1.263184,-78.247070,20.141600,-86.914055
-0.316040,-0.077881,-1.283569,-61.401363,-2.197266,-73.913574
-0.321655,-0.055542,-1.222412,-50.109859,-18.981934,-68.420410
-0.323975,-0.139893,-1.060059,-41.076656,-25.207518,-60.546871
-0.310913,-0.104126,-0.958252,-40.222164,-19.226074,-52.185055
-0.322876,0.043579,-1.179443,-47.912594,-1.953125,-46.203609
-0.335571,0.018188,-1.274048,-58.349606,-14.099120,-65.551758
-0.340698,-0.161255,-1.309692,-61.218258,-32.592773,-67.077637
-0.330566,-0.149414,-1.332886,-57.495113,-40.649410,-60.913082
-0.323853,-0.180420,-1.159546,-38.330078,-62.561031,-56.457516
-0.307739,-0.232544,-1.020386,-27.404783,-69.396973,-53.649899
-0.274658,-0.232544,-0.981567,-43.518063,-53.161617,-46.264645
-0.258545,-0.209839,-1.134155,-55.236813,-48.522945,-45.227047
-0.245972,-0.183960,-1.197754,-66.894531,-54.931637,-43.945309
-0.235840,-0.270874,-1.127563,-65.124512,-69.824219,-48.645016
-0.224365,-0.345825,-1.064697,-53.161617,-80.200195,-45.227047
-0.189697,-0.437866,-0.924561,-48.095699,-81.726067,-38.330078
-0.148682,-0.418579,-0.816528,-47.729488,-77.026367,-20.202635
-0.116821,-0.393433,-0.862305,-54.199215,-64.514160,-8.544922
-0.098389,-0.388062,-0.921509,-56.213375,-57.739254,-1.159668
-0.058716,-0.347290,-0.996216,-48.828121,-64.941406,4.150391
-0.039551,-0.331055,-0.900391,-42.419430,-71.228027,5.187988
-0.041016,-0.448730,-0.683838,-33.874512,-76.416016,5.493164
-0.032227,-0.492187,-0.618896,-33.630371,-59.570309,18.798828
0.010864,-0.391846,-0.694946,-34.729004,-46.997066,28.564451
0.054932,-0.250732,-0.875977,-35.217285,-33.264160,33.386230
0.075439,-0.191406,-0.944336,-42.114254,-44.006344,13.549804
0.073242,-0.257080,-0.897949,-46.142574,-63.171383,-14.831542
0.064331,-0.550049,-0.715332,-43.395992,-59.753414,-7.751464
0.081543,-0.676880,-0.584229,-43.518063,-47.546383,13.122558
0.120483,-0.470215,-0.766846,-42.236324,-15.930175,55.908199
0.132324,-0.389160,-0.883545,-34.362793,-13.183593,62.133785
0.143555,-0.370239,-0.833008,-29.663084,-29.602049,51.696774
0.149170,-0.402466,-0.761597,-28.137205,-30.700682,47.485348
0.147583,-0.477783,-0.743408,-24.291990,-32.714844,38.818359
0.146973,-0.540894,-0.664673,-17.333984,-34.790039,43.395992
0.157104,-0.581299,-0.549316,-12.878417,-18.371582,68.054199
0.179199,-0.434204,-0.638916,-9.887695,-8.178711,79.956055
0.205688,-0.307495,-0.789429,6.469726,0.610352,88.073723
0.223633,-0.259521,-0.818604,25.634764,-7.446289,84.350578
0.237305,-0.186279,-0.786133,38.696289,-18.676758,71.044922
0.220459,-0.288940,-0.596313,41.870113,-22.644041,63.049313
0.223022,-0.381470,-0.460815,40.588375,-12.084960,65.490723
0.234741,-0.325562,-0.511841,35.400391,15.747069,86.853020
0.255005,-0.140747,-0.743286,26.184080,26.184080,86.669914
0.258301,-0.162354,-0.893555,19.958496,22.888182,79.956055
0.263672,-0.120361,-0.895020,12.268065,9.033203,76.354980
0.260376,-0.067871,-0.791138,17.700195,-4.882812,74.890137
0.254272,-0.014648,-0.551025,23.864744,-3.173828,69.519043
0.273315,-0.020264,-0.615479,35.644531,18.188477,56.457516
0.298218,-0.062134,-0.945312,42.358395,37.780762,52.978512
0.298828,-0.050537,-1.031860,39.672852,22.338865,54.382320
0.279297,-0.039673,-0.898315,35.095215,9.460449,51.086422
0.234985,-0.129639,-0.680054,23.681639,4.943848,44.311520
0.219238,-0.146851,-0.640381,12.634276,29.113768,51.757809
0.243652,0.045776,-0.805298,16.174316,55.175777,65.124512
0.267456,0.291382,-1.127197,28.076170,55.114742,60.363766
0.261475,0.238403,-1.167480,53.833004,27.526854,29.113768
0.244263,-0.048340,-1.008057,54.199215,9.033203,24.658201
0.200928,-0.109619,-0.846802,46.081539,10.803222,34.912109
0.185425,-0.014526,-0.789551,31.005857,23.986814,54.931637
0.193481,0.088135,-0.804443,24.353025,40.527340,65.063477
0.212769,0.300171,-0.966919,33.325195,47.607418,49.804684
0.198364,0.188477,-1.115601,39.733887,43.151852,37.841797
0.174683,0.061401,-1.022827,37.475586,27.709959,31.127928
0.159302,0.052246,-0.956177,25.085447,24.414061,39.916992
0.137817,0.127563,-0.838989,19.226074,27.587889,45.532223
0.129395,0.276855,-0.832031,16.113281,40.832516,50.231930
0.127441,0.323975,-0.890137,21.118162,55.786129,39.367676
0.108154,0.286621,-1.144653,24.536131,60.058590,30.883787
0.085327,0.150391,-1.278687,11.535644,50.170895,18.371582
0.078979,0.090942,-1.211060,23.742674,29.602049,23.071287
0.072632,0.228149,-0.970459,32.897949,23.620604,33.203125
0.066162,0.302490,-0.890137,34.240723,31.860350,26.794432
0.048950,0.203003,-1.019287,31.982420,47.058102,17.761230
0.056152,0.221436,-1.049438,18.798828,45.043941,23.193357
0.065430,0.297119,-1.073608,13.061522,41.748043,23.132322
0.041016,0.258423,-0.962036,9.033203,31.249998,16.235352
0.031006,0.279175,-0.862427,7.568359,31.921385,12.084960
0.000854,0.276978,-0.852051,11.413573,50.048824,2.624511
-0.031738,0.163086,-0.956909,16.052246,55.725094,1.831055
-0.031616,0.199951,-1.014282,26.611326,59.265133,16.479492
-0.030396,0.358521,-1.084595,-29.235838,57.434078,24.047850
-0.040283,0.458008,-1.131592,-35.522461,47.668453,-24.047850
-0.076660,0.062500,-1.151367,0.854492,38.757324,-27.282713
-0.083618,0.295044,-0.809448,29.113768,20.935057,-1.586914
-0.096069,0.301636,-0.848389,50.964352,48.461910,-8.728027
-0.111938,0.245728,-1.056641,37.658691,51.879879,-4.577637
-0.105591,0.369385,-1.125854,22.033689,51.513668,-3.112793
-0.122925,0.362549,-1.149048,-2.929687,41.687008,-15.991210
-0.134033,0.282959,-1.049316,-10.314940,28.198240,-28.320311
-0.096558,-0.321289,-0.937622,-33.996582,-65.490723,-12.084960
-0.067261,-0.270996,-0.952881,-40.100098,-61.706539,-2.563476
-0.055298,-0.244507,-0.935913,-43.457027,-60.974117,-0.732422
-0.043701,-0.300049,-0.950439,-34.301758,-59.082027,-1.586914
-0.013428,-0.339111,-0.949951,-30.395506,-59.875484,2.075195
0.022217,-0.327515,-0.872925,-30.517576,-61.279293,7.934570
0.038696,-0.348267,-0.829346,-37.719727,-57.739254,11.535644
0.055420,-0.299561,-0.843018,-40.954586,-53.405758,15.319823
0.064575,-0.262695,-0.962524,-38.513184,-47.058102,14.709472
0.074829,-0.312012,-1.001709,-26.306150,-51.513668,9.643555
0.093994,-0.369019,-0.895264,-20.629881,-58.715816,17.883301
0.108887,-0.328003,-0.732666,-22.705076,-55.725094,20.629881
0.125488,-0.397949,-0.807739,-34.545898,-40.466305,18.432617
0.134277,-0.423340,-0.832397,-46.691891,-35.705566,24.902342
0.151733,-0.379761,-0.781250,-49.926754,-35.888672,30.151365
0.171997,-0.341553,-0.810303,-46.020504,-32.897949,32.897949
0.181152,-0.376221,-0.843140,-32.226562,-34.606934,30.456541
0.198120,-0.429810,-0.808594,-19.104004,-39.123535,41.687008
0.208862,-0.378052,-0.685059,-15.441894,-38.940430,47.119137
0.212769,-0.393188,-0.639160,-14.587401,-30.944822,47.424313
0.214355,-0.418579,-0.652710,-11.230468,-19.348145,48.034664
0.235107,-0.397705,-0.754761,-1.281738,-11.535644,53.405758
0.257690,-0.383667,-0.843994,4.943848,-12.329101,55.969234
0.272217,-0.324829,-0.797241,16.479492,-21.179197,63.781734
0.272705,-0.311523,-0.736328,25.878904,-29.785154,62.561031
0.275635,-0.358643,-0.568970,26.000975,-25.451658,66.223145
0.289917,-0.254639,-0.509766,24.047850,-17.089844,70.983887
0.311646,-0.154663,-0.636230,22.705076,2.258301,68.542480
0.322388,-0.154785,-0.768188,26.062010,13.427733,58.471676
0.327393,-0.176025,-0.961914,26.000975,7.629394,53.222652
0.319824,-0.261108,-0.738647,21.484373,-20.141600,43.640133
0.319702,-0.306274,-0.600098,19.836426,-17.333984,53.833004
0.328003,-0.220093,-0.593384,16.906738,-3.967285,62.988277
0.337891,-0.051392,-0.723145,11.291503,12.207030,65.124512
0.347656,-0.011719,-0.764160,19.775391,13.000487,50.170895
0.364502,-0.065186,-0.922729,31.127928,7.446289,35.461426
0.354736,-0.156982,-0.944824,32.287598,-2.929687,31.677244
0.318726,-0.227173,-0.745728,30.212400,-22.155760,29.479979
0.304810,-0.315552,-0.585571,28.686522,-13.549804,46.447750
0.315308,-0.229248,-0.501831,27.160643,6.713867,67.749023
0.328003,0.108154,-0.909790,26.367186,45.166012,91.796867
0.330444,0.135132,-1.034302,33.081055,32.409668,69.396973
0.329468,0.013672,-0.958130,37.109375,9.826660,54.321285
0.310303,0.052734,-0.806396,34.301758,6.530761,52.429195
0.293823,0.052734,-0.749634,26.367186,9.826660,41.687008
0.280151,-0.132690,-0.624878,19.775391,32.287598,55.053707
0.289917,0.040894,-0.850342,15.014647,48.034664,70.556641
0.293701,0.226318,-1.098267,17.028809,52.490231,75.317383
0.290527,0.205566,-1.111450,31.921385,29.357908,58.349606
0.266724,0.114502,-0.972900,34.301758,13.183593,50.781246
0.241455,0.102173,-0.762817,29.785154,13.488769,51.330563
0.227905,0.198242,-0.747070,17.211914,29.052732,51.452633
0.226440,0.196045,-0.842407,10.559081,49.255367,45.715328
0.223633,0.189453,-1.134033,12.207030,53.283688,47.485348
0.225952,0.250122,-1.216309,23.010252,38.513184,54.443356
0.230713,0.287964,-1.133179,32.531738,13.549804,49.682613
0.217773,0.245850,-0.882935,34.179687,8.911133,43.334957
0.191895,0.129517,-0.787964,27.038572,20.446775,36.804199
0.196289,0.166138,-0.826172,11.535644,41.137691,46.813961
0.206421,0.316528,-1.073242,10.620116,44.921871,43.395992
0.205078,0.286255,-1.122559,14.221190,34.790039,38.085937
0.189453,0.247925,-0.906006,20.385740,17.089844,35.278320
0.179687,0.251465,-0.845459,22.644041,23.742674,36.315918
0.156860,0.263428,-0.896362,20.202635,30.883787,35.522461
0.154419,0.312012,-0.993286,9.582520,38.452148,35.339355
0.157959,0.385986,-0.936035,1.281738,34.484863,32.287598
0.152588,0.374634,-0.885620,-7.995605,36.560059,21.728514
0.117798,0.314941,-0.887085,-13.793944,42.541500,16.540527
0.090698,0.251099,-1.097168,6.591796,54.565426,15.441894
0.092041,0.315063,-1.161743,25.512693,45.410152,23.010252
0.099243,0.399048,-1.201660,26.977537,25.817869,18.249512
0.085205,0.407593,-0.996948,18.310547,16.174316,14.160155
0.073608,0.335571,-0.800781,-26.245115,17.822266,-2.319336
0.071411,0.209473,-0.849121,-11.291503,41.259762,-4.943848
0.068481,0.284180,-1.009033,-1.464844,42.175289,7.202148
0.048340,0.353882,-1.031372,3.845215,41.625973,3.479004
0.025269,0.329712,-1.076416,9.033203,40.283199,-0.793457
0.020752,0.371582,-1.085693,6.469726,33.203125,0.549316
0.017090,0.393799,-0.994629,5.310058,27.160643,-3.540039
0.011963,0.343994,-0.840088,0.061035,25.451658,-12.268065
0.000488,0.321045,-0.852905,-4.882812,42.175289,-16.662598
-0.033691,0.273926,-0.969238,-11.108397,53.222652,-19.409180
-0.046143,0.276245,-1.112061,-14.587401,55.908199,-17.395020
-0.034790,0.390503,-1.234253,-14.770507,51.269527,-10.742187
-0.029541,0.441162,-1.241455,0.244141,29.296873,-19.592285
-0.035889,0.390381,-1.030273,11.779784,12.023925,-38.452148
-0.057251,0.200439,-0.819946,11.291503,15.441894,-41.992184
-0.077393,0.204712,-0.917725,1.159668,37.597656,-34.790039
-0.079102,0.245239,-1.017578,-14.221190,48.950191,-29.235838
-0.079346,0.257202,-1.119141,-26.123045,42.846676,-24.841307
-0.085449,0.281738,-1.078247,-25.207518,37.353516,-20.751951
-0.094849,0.324463,-1.007446,-10.742187,26.550291,-21.545408
-0.114258,0.322266,-0.858398,-1.159668,32.775879,-32.043457
-0.140381,0.306396,-0.907104,-2.868652,40.039062,-38.391113
-0.164551,0.174561,-0.997803,-12.817382,47.851559,-51.513668
-0.148315,0.213623,-1.172485,-22.277830,50.354000,-45.654293
-0.145996,0.230103,-1.234863,-21.972654,36.071777,-41.503902
-0.161133,0.166870,-1.062622,-19.531250,24.047850,-38.818359
-0.185791,0.194946,-0.831909,-17.028809,18.432617,-28.747557
-0.214966,0.178345,-0.891968,-19.104004,34.667969,-32.714844
-0.214722,0.153687,-0.970825,-27.038572,44.006344,-40.039062
-0.197876,0.207153,-1.165283,-32.653809,43.273922,-41.015621
-0.207886,0.197876,-1.165649,-43.823238,25.695799,-50.659176
-0.237061,0.083984,-0.889526,-48.461910,6.713867,-56.213375
-0.250366,0.062500,-0.805786,-47.363277,20.019531,-47.119137
-0.253296,0.033691,-0.898315,-44.006344,33.569336,-41.076656
-0.229980,0.160645,-1.086304,-45.837399,45.715328,-30.090330
-0.231079,0.217163,-1.164185,-57.556149,33.264160,-44.189449
-0.254028,0.099976,-1.125488,-72.692871,14.404296,-68.298340
-0.281494,-0.066528,-1.046387,-64.880371,10.803222,-71.044922
-0.278564,0.005493,-1.073364,-46.447750,7.507324,-61.340328
-0.280518,0.054565,-1.102783,-48.645016,7.141113,-61.523434
-0.300903,-0.066650,-1.079224,-53.100582,5.249023,-63.842770
-0.315430,-0.146240,-1.088989,-49.865719,9.399414,-56.823727
-0.315308,-0.088867,-1.281128,-34.301758,15.441894,-41.687008
-0.307251,-0.021118,-1.311523,-31.005857,-6.347656,-40.832516
-0.305908,0.018677,-1.180542,-41.931149,-29.235838,-57.861324
-0.322388,-0.128296,-1.071899,-48.522945,-31.127928,-62.988277
-0.329956,-0.165283,-1.113403,-55.664059,-25.817869,-57.434078
-0.327881,-0.176636,-1.140259,-48.400875,-26.184080,-48.461910
-0.318237,-0.171143,-1.154297,-39.550781,-32.104492,-38.024902
-0.307739,-0.140259,-1.183838,-37.231445,-34.606934,-35.705566
-0.303955,-0.108154,-1.210083,-25.756834,-43.701168,-36.743164
-0.282227,-0.184570,-1.063599,-15.808105,-57.373043,-42.053219
-0.266113,-0.214355,-1.003906,-26.672361,-55.603024,-38.452148
-0.245728,-0.235596,-1.040649,-40.344234,-50.354000,-36.132812
-0.235474,-0.320923,-1.121582,-62.622066,-48.461910,-32.653809
-0.213013,-0.300415,-1.013550,-67.321777,-58.837887,-19.775391
0.262451,0.041138,-0.767944,41.442867,32.226562,47.546383
0.237427,-0.017700,-0.993774,27.893064,38.452148,38.879395
0.223633,0.024414,-0.909058,15.747069,26.672361,47.241207
0.218018,0.088867,-0.864014,19.592285,23.986814,48.706051
0.198975,0.081299,-0.786499,25.878904,23.620604,42.663570
0.176147,0.069580,-0.709839,27.099607,28.869627,31.799314
0.146240,-0.023560,-0.927979,18.859863,46.813961,23.742674
0.136475,-0.013794,-1.074829,20.385740,50.903316,37.170410
0.130737,0.108032,-1.197021,24.963377,43.762203,43.640133
0.124146,0.165161,-1.027344,31.433104,24.597166,45.959469
0.120972,0.162231,-0.929687,34.729004,21.484373,42.114254
0.103760,0.133301,-0.857666,35.156250,25.756834,40.893551
0.099976,0.185181,-0.905396,31.005857,37.109375,43.640133
0.099731,0.226685,-0.994385,27.343748,44.433590,41.870113
0.093994,0.235718,-1.066284,26.245115,40.893551,38.391113
0.089233,0.258423,-1.017090,23.803709,32.836914,34.545898
0.080322,0.268066,-1.014282,18.676758,30.761717,28.930662
0.053955,0.196411,-0.934082,15.258788,31.005857,26.672361
0.039063,0.212402,-0.930298,13.916015,35.400391,28.625486
0.037964,0.328003,-1.061157,9.765625,42.663570,27.282713
0.033325,0.348511,-1.097168,14.038085,36.376953,15.441894
0.018677,0.284058,-1.060425,18.371582,30.700682,10.009766
0.015625,0.267822,-0.969849,20.446775,23.864744,4.577637
0.012451,0.151489,-0.882324,18.127441,25.695799,1.281738
0.009277,0.175659,-0.891602,14.526366,38.269043,16.662598
-0.005615,0.333252,-1.007446,13.000487,41.748043,18.310547
-0.021606,0.299561,-1.034058,1.892090,39.794922,5.432128
-0.027344,0.248901,-1.069824,16.601562,39.306641,-0.549316
-0.040649,0.257202,-1.103882,28.259275,27.282713,2.624511
-0.062866,0.261230,-0.966797,29.296873,24.475096,2.746582
-0.073486,0.255127,-0.907349,22.155760,29.174803,5.493164
-0.070923,0.324829,-0.938110,12.939452,40.222164,5.554199
-0.067017,0.387573,-1.047485,9.826660,40.893551,0.915527
-0.085937,0.321899,-1.085205,11.901855,35.827637,-10.559081
-0.097412,0.265991,-1.092285,12.573241,30.517576,-13.000487
-0.114746,0.240112,-1.046265,11.169433,27.709959,-9.765625
-0.124634,0.294800,-0.935059,10.925292,25.207518,-1.953125
-0.133789,0.395142,-0.949707,13.305663,33.691406,2.929687
-0.142090,0.454224,-0.983765,12.573241,35.644531,-6.896972
-0.158447,0.401001,-1.009888,12.207030,34.057617,-16.601562
-0.167236,0.265747,-1.047852,14.099120,32.043457,-24.902342
-0.168945,0.239868,-1.019653,11.779784,26.977537,-15.502929
-0.167114,0.252319,-0.921021,10.864257,31.616209,2.319336
-0.167236,0.405518,-0.912720,11.047362,37.231445,6.347656
-0.173462,0.546753,-0.940186,8.544922,38.818359,-1.098633
-0.206299,0.489746,-0.995728,2.990722,40.161129,-26.428221
-0.224487,0.390259,-1.030273,5.798339,39.184570,-42.236324
-0.239746,0.188843,-1.094971,7.873535,38.330078,-38.269043
-0.213501,0.297119,-1.072510,9.460449,32.043457,-12.573241
-0.203735,0.412476,-1.027954,8.422852,24.108885,-8.056641
-0.212646,0.480469,-0.927002,2.929687,25.573729,-25.451658
-0.235474,0.481934,-0.986816,-2.441406,30.517576,-35.583496
-0.258301,0.304565,-1.080933,-6.896972,32.165527,-53.161617
-0.256592,0.229248,-1.050049,-6.530761,26.916502,-43.334957
-0.219360,0.360474,-1.104370,-10.864257,27.282713,-29.174803
-0.244751,0.318726,-1.064575,-23.315428,15.502929,-40.649410
-0.256470,0.242310,-0.869507,-29.602049,9.155273,-40.405270
-0.251587,0.348755,-0.927002,-31.799314,26.184080,-32.104492
-0.260376,0.333130,-1.081177,-28.808592,19.836426,-48.767086
-0.261841,0.261475,-1.004639,-31.311033,14.648437,-47.607418
-0.269531,0.332275,-1.117188,-38.452148,16.479492,-43.945309
-0.281616,0.255005,-1.144409,-42.907711,5.493164,-53.771969
-0.278198,0.108398,-0.958618,-35.095215,-1.525879,-38.024902
-0.251953,0.215942,-0.883667,-35.522461,5.554199,-31.188963
-0.244995,0.151978,-1.000366,-40.649410,18.920898,-34.240723
-0.240234,0.170410,-1.078979,-43.945309,14.587401,-35.766602
-0.248901,0.261353,-1.113403,-57.617184,-4.577637,-50.231930
-0.269531,0.099365,-1.037476,-58.532711,-10.498046,-56.945797
-0.277344,0.113159,-0.961548,-64.819336,-14.465331,-55.175777
-0.273804,0.029785,-0.955688,-43.579098,-5.249023,-52.124020
-0.259888,0.023682,-0.995117,-20.629881,1.220703,-39.428711
-0.254395,0.132568,-1.064087,-24.658201,0.183105,-39.184570
-0.268066,0.116821,-1.093750,-39.978027,-6.713867,-48.950191
-0.259399,0.069580,-1.185913,-35.644531,-11.962890,-51.696774
-0.263306,0.041870,-1.151489,-36.132812,-28.991697,-54.016109
-0.258057,-0.030029,-0.937256,-40.527340,-26.672361,-46.997066
-0.243408,-0.010132,-1.075073,-43.579098,-16.906738,-42.541500
-0.234253,-0.028198,-1.252686,-47.973629,-16.174316,-42.236324
-0.231323,-0.021606,-1.211792,-45.593258,-36.010742,-42.724606
-0.226562,-0.018066,-1.132813,-50.476070,-41.015621,-46.386715
-0.222778,-0.147339,-1.159790,-49.011227,-42.175289,-45.654293
-0.208862,-0.144409,-1.109009,-44.189449,-49.255367,-34.301758
-0.196411,-0.138062,-1.051758,-47.119137,-50.415035,-25.085447
-0.165161,-0.110596,-1.072266,-52.978512,-44.433590,-20.507811
-0.136353,-0.122803,-1.107666,-58.288570,-46.142574,-20.080564
-0.118286,-0.119629,-1.023438,-70.800781,-52.612301,-18.249512
-0.110352,-0.130737,-1.012573,-67.626953,-53.161617,-17.822266
-0.085815,-0.219116,-1.008301,-56.213375,-52.429195,-12.390136
-0.058716,-0.271484,-0.957764,-55.419918,-52.307125,-7.873535
-0.040771,-0.242432,-0.909180,-61.462399,-49.865719,-0.366211
-0.035767,-0.243286,-0.947266,-62.011715,-44.433590,0.305176
-0.019287,-0.262573,-0.988770,-54.321285,-45.410152,6.530761
-0.001099,-0.227173,-0.937500,-46.997066,-46.508785,10.498046
0.015991,-0.227417,-0.849487,-40.222164,-45.532223,11.230468
0.021729,-0.243774,-0.883301,-44.494625,-39.550781,6.164550
0.030273,-0.288452,-0.987183,-46.874996,-40.222164,5.249023
0.032471,-0.347778,-0.932495,-48.278805,-47.790524,10.192870
0.040649,-0.361572,-0.882935,-44.921871,-46.630856,27.709959
0.062866,-0.251465,-0.880127,-41.931149,-39.916992,38.330078
0.076782,-0.220825,-0.856201,-39.489746,-38.757324,36.010742
0.099731,-0.266479,-0.884155,-30.944822,-33.325195,32.409668
0.114990,-0.257324,-0.890015,-25.146482,-33.203125,32.409668
0.144531,-0.229980,-0.872925,-24.353025,-36.193848,26.123045
0.156372,-0.270020,-0.882568,-26.916502,-39.916992,18.432617
0.150879,-0.403564,-0.765381,-29.785154,-37.902832,24.291990
0.167969,-0.388794,-0.751587,-29.907225,-30.212400,32.470703
0.190552,-0.291504,-0.903076,-24.108885,-18.554687,42.175289
0.199341,-0.294800,-0.927246,-11.291503,-24.230955,39.611816
0.218628,-0.306519,-0.950806,-0.915527,-34.423828,39.245605
0.226562,-0.234375,-0.880615,-1.342773,-47.546383,26.855467
0.220337,-0.404907,-0.577759,-2.014160,-48.522945,26.367186
0.243286,-0.240723,-0.598022,-5.798339,-20.690916,46.630856
0.253174,-0.182007,-0.761841,-5.432128,1.220703,43.212887
0.273071,-0.190674,-0.894531,-2.929687,-2.502441,37.719727
0.282227,-0.213867,-0.865479,5.920410,-13.977050,31.677244
0.273193,-0.229004,-0.756226,10.253905,-23.254393,26.367186
0.274292,-0.273438,-0.716309,15.197753,-20.080564,19.775391
0.288818,-0.222534,-0.760010,10.131835,-12.878417,19.714355
0.293091,-0.224243,-0.804199,8.972168,-11.840819,16.174316
0.288452,-0.375366,-0.851440,13.610839,-8.056641,18.493652
0.282349,-0.409912,-0.858398,19.531250,-5.187988,44.982906
0.295410,-0.251831,-0.862305,23.376463,-4.821777,57.983395
0.311157,-0.169556,-0.769043,30.151365,-8.972168,58.776852
0.314819,-0.150391,-0.610840,32.775879,-7.873535,52.612301
0.311523,-0.138428,-0.604370,32.409668,10.498046,48.583981
0.314575,-0.151001,-0.849609,34.729004,23.559568,51.330563
0.324829,-0.071655,-0.950073,36.743164,16.906738,54.748531
0.324097,-0.054932,-0.791382,41.015621,2.136230,53.527828
-0.147949,0.337280,-0.877563,9.948730,56.274410,-9.094238
-0.169800,0.398071,-1.076538,15.258788,59.814449,-13.732909
-0.179687,0.337769,-1.203003,17.150879,52.429195,-16.967773
-0.191162,0.334351,-1.015381,13.427733,29.907225,-15.441894
-0.198730,0.358276,-0.881836,7.507324,26.550291,-12.695312
-0.212402,0.395142,-0.813232,6.225585,34.912109,-13.244628
-0.240845,0.402588,-0.933594,8.972168,51.208492,-14.892577
-0.258423,0.468506,-1.003540,9.521484,55.114742,-18.127441
-0.275024,0.413086,-1.177246,14.465331,47.668453,-32.287598
-0.269287,0.348145,-1.125488,12.756347,31.066893,-34.484863
-0.258301,0.313110,-0.975830,5.126953,28.076170,-29.052732
-0.266479,0.362915,-0.880737,0.549316,33.325195,-30.456541
-0.291870,0.309814,-0.860474,-0.610352,38.452148,-31.860350
-0.307129,0.320557,-0.893188,-4.333496,48.522945,-25.451658
-0.301758,0.452515,-1.130127,1.159668,56.091305,-20.141600
-0.304565,0.460205,-1.173340,4.333496,36.010742,-34.790039
-0.315674,0.376953,-1.009521,0.915527,24.230955,-42.419430
-0.335693,0.328613,-0.839722,-8.483887,17.272949,-48.156734
-0.342651,0.377441,-0.844482,-18.127441,31.311033,-44.067379
-0.336182,0.436646,-0.908813,-30.273436,46.569820,-45.166012
-0.321533,0.415283,-1.150757,-35.217285,48.339840,-51.574703
-0.326416,0.289917,-1.171021,-37.109375,28.442381,-58.654781
-0.317017,0.266968,-0.991333,-42.907711,8.300781,-54.626461
-0.309082,0.266724,-0.964844,-50.903316,8.422852,-53.039547
-0.311401,0.307739,-0.904663,-57.373043,8.483887,-52.368160
-0.321533,0.411011,-0.866699,-85.571281,16.662598,-56.518551
-0.352051,0.140625,-1.185425,-93.566887,36.193848,-77.941895
-0.350952,0.053223,-1.273560,-66.040039,14.160155,-64.331055
-0.336304,0.150513,-1.187744,-53.955074,-0.488281,-55.480953
-0.341309,0.166748,-0.960937,-42.480465,-18.188477,-55.480953
-0.342529,0.116455,-0.928223,-46.203609,-9.704590,-57.617184
-0.342529,0.103027,-1.019897,-50.048824,0.122070,-53.283688
-0.334717,0.112183,-1.109863,-55.847164,-6.835937,-50.964352
-0.317017,0.136230,-1.191895,-54.443356,-9.887695,-51.513668
-0.323242,0.089478,-1.122070,-52.795406,-24.536131,-56.274410
-0.327759,0.042603,-0.986694,-65.246582,-35.339355,-56.884762
-0.314331,-0.007690,-0.921509,-68.298340,-19.409180,-47.668453
-0.297241,0.004395,-1.085327,-61.523434,-16.601562,-41.198727
-0.290527,0.033936,-1.089233,-58.654781,-22.766111,-39.489746
-0.289429,0.038208,-1.047974,-52.673336,-31.433104,-39.978027
-0.287598,0.013916,-1.055542,-48.217770,-33.264160,-39.062500
-0.278809,-0.038330,-1.028931,-47.912594,-35.339355,-34.423828
-0.254150,-0.059326,-1.015137,-47.424313,-34.790039,-31.005857
-0.228394,-0.016113,-1.049072,-48.461910,-33.447266,-26.123045
-0.225586,-0.016357,-1.046631,-57.189938,-35.888672,-30.273436
-0.221191,-0.083496,-1.052612,-56.640621,-38.574219,-28.869627
-0.208008,-0.083496,-1.017212,-57.312008,-40.161129,-26.062010
-0.195801,-0.133423,-0.982422,-60.180660,-40.222164,-23.925779
-0.175903,-0.151489,-1.135986,-59.509274,-35.644531,-18.127441
-0.174194,-0.144043,-1.058472,-58.654781,-49.011227,-13.671874
-0.167603,-0.166870,-0.977661,-53.710934,-54.870602,-11.474608
-0.147095,-0.188965,-0.917358,-51.452633,-51.818844,-9.277344
-0.117676,-0.213989,-0.904297,-53.710934,-43.579098,-5.432128
-0.099365,-0.230957,-1.072876,-58.837887,-34.729004,-1.281738
-0.102295,-0.283081,-1.131104,-58.532711,-44.799801,-0.061035
-0.096313,-0.319458,-0.999878,-53.833004,-55.419918,9.948730
-0.072021,-0.282104,-0.930542,-48.278805,-53.283688,12.817382
-0.059692,-0.293701,-0.916504,-36.804199,-50.109859,13.427733
-0.032104,-0.346069,-0.895264,-36.560059,-43.518063,14.892577
-0.021851,-0.374023,-0.978516,-38.330078,-35.156250,18.737793
-0.000244,-0.388550,-1.102051,-37.292480,-47.363277,27.770994
0.022095,-0.324097,-0.906128,-37.536621,-56.152340,31.372068
0.037109,-0.354858,-0.756348,-37.414551,-55.664059,31.494139
0.051147,-0.375366,-0.747070,-36.560059,-42.053219,36.193848
0.086426,-0.289673,-0.815674,-38.330078,-30.517576,40.283199
0.105103,-0.299438,-0.956909,-36.987305,-29.968260,38.391113
0.115356,-0.281860,-0.940430,-30.517576,-40.100098,36.987305
