"aX,aY,aZ,gX,gY,gZ"
"0.009644,-0.046631,0.999756,-0.305176,0.000000,-0.305176"
"0.009521,-0.044434,1.000854,-0.305176,0.000000,-0.305176"
"0.010498,-0.044678,1.000366,-0.244141,0.061035,-0.366211"
"0.010620,-0.045044,0.999512,-0.305176,0.061035,-0.366211"
"0.011230,-0.045776,0.999023,-0.244141,0.061035,-0.305176"
"0.010254,-0.045288,1.001953,-0.244141,0.061035,-0.305176"
"0.010498,-0.044434,1.000732,-0.244141,0.061035,-0.305176"
"0.010132,-0.044922,0.998779,-0.305176,0.000000,-0.305176"
"0.010498,-0.045288,1.000732,-0.305176,0.000000,-0.305176"
"0.011353,-0.044922,1.000977,-0.244141,0.183105,-0.305176"
"0.011353,-0.045898,1.000000,-0.244141,0.061035,-0.305176"
"0.010132,-0.044922,0.998657,-0.244141,0.000000,-0.366211"
"0.010742,-0.044800,1.000122,-0.305176,0.000000,-0.305176"
"0.010498,-0.046387,1.000366,-0.244141,0.061035,-0.305176"
"0.010498,-0.046021,0.999756,-0.305176,0.000000,-0.366211"
"0.010254,-0.045166,0.998657,-0.366211,0.000000,-0.427246"
"0.010132,-0.045044,1.000610,-0.244141,0.000000,-0.427246"
"0.010986,-0.045166,1.000488,-0.183105,0.000000,-0.305176"
"0.011597,-0.045654,0.999268,-0.183105,0.000000,-0.244141"
"0.011230,-0.046509,1.000732,-0.244141,0.000000,-0.244141"
"0.010742,-0.046753,1.001465,-0.305176,0.061035,-0.305176"
"0.009888,-0.045166,1.002197,-0.305176,0.183105,-0.305176"
"0.010864,-0.043945,1.000244,-0.244141,0.122070,-0.305176"
"0.010864,-0.044434,1.000000,-0.244141,0.061035,-0.244141"
"0.010010,-0.045776,1.002686,-0.183105,0.000000,-0.244141"
"0.009399,-0.046265,1.001709,-0.305176,0.061035,-0.244141"
"0.010254,-0.046753,0.998535,-0.244141,0.000000,-0.244141"
"0.011963,-0.046021,0.998901,-0.244141,0.000000,-0.244141"
"0.012085,-0.044922,1.001099,-0.366211,0.000000,-0.305176"
"0.010986,-0.044434,1.000244,-0.244141,0.122070,-0.305176"
"0.009644,-0.044800,0.998657,-0.244141,0.061035,-0.305176"
"0.009521,-0.044312,1.001221,-0.244141,0.000000,-0.366211"
"0.011108,-0.043701,1.001465,-0.183105,0.061035,-0.305176"
"0.010376,-0.045166,0.999390,-0.244141,0.000000,-0.244141"
"0.010620,-0.046509,0.999390,-0.305176,0.000000,-0.305176"
"0.010742,-0.046753,1.000854,-0.244141,0.000000,-0.366211"
"0.011475,-0.045166,1.001831,-0.183105,0.000000,-0.305176"
